N,종목명,현재가,전일비,등락률,액면가,시가,고가,저가
1920.0,KOSEF SK그룹대표주,11155.0,165.0,+1.50%,0.0,11200.0,11200.0,11115.0
1921.0,KBSTAR 헬스케어,11145.0,185.0,+1.69%,0.0,11025.0,11215.0,11015.0
1922.0,ACE 밸류대형,8725.0,90.0,+1.04%,0.0,8705.0,8725.0,8695.0
1923.0,KBSTAR 글로벌자산배분액티브,10155.0,85.0,+0.84%,0.0,10250.0,10250.0,10155.0
1924.0,KODEX 최소변동성,10140.0,0.0,0.00%,0.0,10140.0,10140.0,10140.0
1925.0,동부건설우,26800.0,800.0,+3.08%,5000.0,27150.0,27150.0,25800.0
1926.0,ACE Fn성장소비주도주,6040.0,50.0,+0.83%,0.0,6235.0,6235.0,5990.0
1927.0,WOORI AI ESG액티브,8625.0,110.0,+1.29%,0.0,8625.0,8625.0,8615.0
1928.0,TIGER 200커버드콜5%OTM,12045.0,155.0,+1.30%,0.0,11995.0,12050.0,11995.0
1929.0,ARIRANG 신흥국MSCI인버스(합성 H),11580.0,265.0,-2.24%,0.0,11845.0,11845.0,11580.0
1930.0,KODEX K-이노베이션액티브,10905.0,135.0,+1.25%,0.0,10900.0,10950.0,10900.0
1931.0,KB KOSPI 200 선물 ETN,8565.0,135.0,+1.60%,0.0,8590.0,8590.0,8565.0
1932.0,HANARO 고배당,10890.0,30.0,+0.28%,0.0,10875.0,10890.0,10850.0
1933.0,동원시스템즈우,22650.0,50.0,-0.22%,5000.0,22700.0,22700.0,22650.0
1934.0,메리츠 STAR 50 ETN,5980.0,0.0,0.00%,0.0,5980.0,5980.0,5980.0
1935.0,TIGER 라틴35,4255.0,75.0,+1.79%,0.0,4250.0,4290.0,4245.0
1936.0,ARIRANG 글로벌수소&차세대연료전지MV,5930.0,35.0,-0.59%,0.0,5940.0,5945.0,5900.0
1937.0,금강공업우,10050.0,10.0,+0.10%,1000.0,10100.0,10100.0,9970.0
1938.0,HANARO 농업융복합산업,10765.0,0.0,0.00%,0.0,10830.0,10830.0,10710.0
1939.0,TIGER 차이나항셍25,13130.0,70.0,-0.53%,0.0,13350.0,13350.0,13100.0
1940.0,대신 S&P500 VIX S/T 선물 ETN,5875.0,330.0,-5.32%,0.0,6205.0,6205.0,5760.0
1941.0,코리아써키트2우B,7490.0,210.0,+2.88%,500.0,7600.0,7600.0,7300.0
1942.0,삼성 HSCEI ETN(H),5845.0,0.0,0.00%,0.0,5845.0,5845.0,5845.0
1943.0,ACE 중국본토CSI300레버리지(합성),2780.0,15.0,-0.54%,0.0,2815.0,2815.0,2745.0
1944.0,히어로즈 글로벌리츠이지스액티브,8965.0,45.0,+0.50%,0.0,9015.0,9015.0,8965.0
1945.0,ARIRANG K-유니콘투자기업액티브,9690.0,80.0,+0.83%,0.0,9635.0,9700.0,9620.0
1946.0,ACE 중국과창판STAR50,6425.0,150.0,-2.28%,0.0,6525.0,6525.0,6330.0
1947.0,KB 인버스 KOSDAQ150 선물 ETN,8255.0,85.0,-1.02%,0.0,8320.0,8345.0,8255.0
1948.0,ARIRANG KS밸류가중TR,14430.0,95.0,+0.66%,0.0,14490.0,14490.0,14410.0
1949.0,KB 레버리지 KRX 리츠 TOP 10 ETN,5755.0,0.0,0.00%,0.0,5755.0,5755.0,5755.0
1950.0,SOL 한국형글로벌플랫폼&메타버스액티브,11050.0,40.0,+0.36%,0.0,11145.0,11145.0,10985.0
1951.0,TIGER 200 산업재,6385.0,35.0,+0.55%,0.0,6375.0,6385.0,6310.0
1952.0,HK 베스트일레븐액티브,8190.0,145.0,+1.80%,0.0,8190.0,8190.0,8190.0
1953.0,신한 인버스 2X S&P500 선물 ETN,2850.0,120.0,-4.04%,0.0,2880.0,2880.0,2845.0
1954.0,ARIRANG 단기채권액티브,109360.0,0.0,0.00%,0.0,109360.0,109360.0,109360.0
1955.0,TIGER 코스피대형주,12630.0,175.0,+1.41%,0.0,12695.0,12695.0,12590.0
1956.0,ACE 국채선물10년인버스,113500.0,0.0,0.00%,0.0,113500.0,113500.0,113500.0
1957.0,대원전선우,2155.0,50.0,+2.38%,500.0,2105.0,2155.0,2055.0
1958.0,HANARO 글로벌신재생에너지MSCI(합성),8060.0,15.0,-0.19%,0.0,8075.0,8095.0,8060.0
1959.0,KOSEF 차이나A50커넥트레버리지MSCI(합성H),8670.0,45.0,+0.52%,0.0,8560.0,8670.0,8560.0
1960.0,ACE 주주환원가치주액티브,10230.0,60.0,-0.58%,0.0,10290.0,10290.0,10230.0
1961.0,삼성 항셍테크 ETN(H),5620.0,200.0,+3.69%,0.0,5620.0,5620.0,5620.0
1962.0,KBSTAR 수출주,11205.0,50.0,+0.45%,0.0,11175.0,11205.0,11105.0
1963.0,KBSTAR 중소형고배당,11135.0,40.0,+0.36%,0.0,11065.0,11135.0,11040.0
1964.0,KBSTAR KRX300미국달러선물혼합,15895.0,35.0,+0.22%,0.0,15860.0,15910.0,15780.0
1965.0,WOORI 미국S&P500,11115.0,100.0,+0.91%,0.0,11165.0,11190.0,11115.0
1966.0,ACE 일본TOPIX인버스(합성 H),3265.0,10.0,-0.31%,0.0,3220.0,3270.0,3220.0
1967.0,ARIRANG KS퀄리티가중TR,13870.0,140.0,+1.02%,0.0,13935.0,13935.0,13810.0
1968.0,대신 인버스 철광석 선물 ETN(H) B,5540.0,45.0,-0.81%,0.0,5565.0,5570.0,5500.0
1969.0,KODEX TDF2040액티브,11065.0,30.0,+0.27%,0.0,11040.0,11100.0,11040.0
1970.0,KBSTAR 팔라듐선물(H),6905.0,25.0,+0.36%,0.0,6935.0,6950.0,6895.0
1971.0,TIGER 코스피중형주,13810.0,0.0,0.00%,0.0,13810.0,13810.0,13810.0
1972.0,WOORI 미국S&P우주항공&디펜스,10945.0,45.0,-0.41%,0.0,10990.0,11010.0,10940.0
1973.0,MASTER 테크미디어텔레콤액티브,8395.0,110.0,+1.33%,0.0,8445.0,8445.0,8395.0
1974.0,HANARO Fn친환경에너지,9085.0,135.0,+1.51%,0.0,8950.0,9085.0,8920.0
1975.0,ARIRANG KS로우볼가중TR,12070.0,90.0,+0.75%,0.0,12130.0,12130.0,12055.0
1976.0,ACE 국채선물3년인버스,108160.0,0.0,0.00%,0.0,108160.0,108160.0,108160.0
1977.0,신한 인버스 2X 금 선물 ETN,5350.0,175.0,-3.17%,0.0,5410.0,5410.0,5350.0
1978.0,하이트진로홀딩스우,11350.0,60.0,-0.53%,5000.0,11250.0,11350.0,11180.0
1979.0,KBSTAR TDF2050액티브,10660.0,15.0,+0.14%,0.0,10670.0,10690.0,10640.0
1980.0,KBSTAR 200IT,13960.0,285.0,+2.08%,0.0,13980.0,14050.0,13955.0
1981.0,TIGER 200 경기소비재,14695.0,45.0,-0.31%,0.0,14775.0,14775.0,14695.0
1982.0,KBSTAR TDF2040액티브,10575.0,20.0,+0.19%,0.0,10600.0,10650.0,10570.0
1983.0,ARIRANG 스마트베타Quality채권혼합,10565.0,20.0,+0.19%,0.0,10645.0,10645.0,10530.0
1984.0,TIGER 우선주,10935.0,85.0,+0.78%,0.0,10900.0,10960.0,10900.0
1985.0,KBSTAR TDF2030액티브,10475.0,20.0,+0.19%,0.0,10495.0,10535.0,10470.0
1986.0,ARIRANG 심천차이넥스트(합성),8630.0,20.0,-0.23%,0.0,9025.0,9025.0,8630.0
1987.0,TIGER 200커뮤니케이션서비스,17115.0,340.0,+2.03%,0.0,16945.0,17115.0,16885.0
1988.0,마이다스 200커버드콜5%OTM,12825.0,155.0,+1.22%,0.0,12915.0,12915.0,12785.0
1989.0,KODEX 200동일가중,10190.0,15.0,-0.15%,0.0,10190.0,10190.0,10190.0
1990.0,노루페인트우,11000.0,280.0,+2.61%,500.0,10630.0,11000.0,10630.0
1991.0,ARIRANG 국채선물3년,52985.0,80.0,+0.15%,0.0,53025.0,53030.0,52985.0
1992.0,ACE 필리핀MSCI(합성),12695.0,65.0,-0.51%,0.0,12650.0,12720.0,12520.0
1993.0,KOSEF 릭소글로벌디지털경제MSCI,8445.0,0.0,0.00%,0.0,8445.0,8445.0,8445.0
1994.0,HK S&P코리아로우볼,11250.0,0.0,0.00%,0.0,11250.0,11250.0,11250.0
1995.0,KBSTAR 글로벌데이터센터리츠나스닥(합성),10040.0,60.0,+0.60%,0.0,9660.0,10105.0,9660.0
1996.0,KBSTAR 우량업종,10035.0,65.0,-0.64%,0.0,10060.0,10060.0,10035.0
1997.0,KBSTAR 200중공업,11380.0,0.0,0.00%,0.0,11510.0,11510.0,11220.0
1998.0,KODEX MSCI퀄리티,8065.0,115.0,+1.45%,0.0,8060.0,8080.0,8060.0
1999.0,깨끗한나라우,13170.0,0.0,0.00%,1000.0,13170.0,13170.0,12890.0
2000.0,HANARO 200선물인버스,10675.0,165.0,-1.52%,0.0,10675.0,10675.0,10675.0
2001.0,TIGER 증권,3910.0,0.0,0.00%,0.0,3855.0,3910.0,3855.0
2002.0,HANARO 글로벌백신치료제MSCI,10565.0,20.0,-0.19%,0.0,10540.0,10585.0,10455.0
2003.0,ACE 차이나항셍테크,5915.0,100.0,+1.72%,0.0,5780.0,5920.0,5780.0
2004.0,KODEX 차이나메타버스액티브,9455.0,125.0,+1.34%,0.0,9480.0,9480.0,9435.0
2005.0,ARIRANG 200동일가중,9375.0,40.0,+0.43%,0.0,9425.0,9425.0,9310.0
2006.0,ARIRANG 글로벌D램반도체iSelect,13355.0,335.0,+2.57%,0.0,13270.0,13355.0,13235.0
2007.0,KOSEF 차이나내수소비TOP CSI,8495.0,55.0,+0.65%,0.0,8460.0,8495.0,8425.0
2008.0,KBSTAR Fn K-뉴딜디지털플러스,9280.0,250.0,+2.77%,0.0,9080.0,9280.0,9055.0
2009.0,노루홀딩스우,19000.0,200.0,+1.06%,500.0,18900.0,19000.0,18800.0
2010.0,KODEX MSCI EM선물(H),7695.0,80.0,+1.05%,0.0,7695.0,7695.0,7695.0
2011.0,KODEX 멀티에셋하이인컴(H),9200.0,75.0,+0.82%,0.0,9200.0,9200.0,9200.0
2012.0,KBSTAR 200에너지화학,9570.0,25.0,-0.26%,0.0,9690.0,9690.0,9535.0
2013.0,KBSTAR 200철강소재,9490.0,190.0,+2.04%,0.0,9310.0,9535.0,9275.0
2014.0,ARIRANG 주도업종,9005.0,165.0,+1.87%,0.0,9050.0,9050.0,8955.0
2015.0,KBSTAR 코스닥150선물인버스,3715.0,75.0,-1.98%,0.0,3750.0,3760.0,3700.0
2016.0,히어로즈 리츠이지스액티브,6825.0,5.0,+0.07%,0.0,6880.0,6880.0,6825.0
2017.0,마이티 200커버드콜ATM레버리지,7380.0,125.0,+1.72%,0.0,7390.0,7390.0,7380.0
2018.0,TRUE 인버스 나스닥 100 ETN,4405.0,155.0,-3.40%,0.0,4450.0,4450.0,4395.0
2019.0,TIGER 지주회사,8800.0,5.0,+0.06%,0.0,8760.0,8810.0,8750.0
2020.0,계양전기우,3755.0,75.0,-1.96%,500.0,3830.0,4040.0,3755.0
2021.0,HK 하이볼액티브,7955.0,80.0,+1.02%,0.0,7955.0,7955.0,7955.0
2022.0,TIGER 모멘텀,24160.0,25.0,+0.10%,0.0,24135.0,24215.0,24045.0
2023.0,HANARO 미국메타버스iSelect,10835.0,160.0,+1.50%,0.0,10795.0,10835.0,10795.0
2024.0,금호건설우,14460.0,30.0,-0.21%,5000.0,14460.0,14460.0,14310.0
2025.0,KODEX 퀄리티Plus,8160.0,0.0,0.00%,0.0,8160.0,8160.0,8160.0
2026.0,KODEX 밸류Plus,8055.0,0.0,0.00%,0.0,8055.0,8055.0,8055.0
2027.0,HANARO Fn골프테마,6195.0,10.0,+0.16%,0.0,6175.0,6205.0,6175.0
2028.0,SOL 차이나강소기업CSI500(합성 H),4410.0,55.0,+1.26%,0.0,4370.0,4410.0,4335.0
2029.0,미래에셋 인버스 원유선물혼합 ETN(H),3960.0,45.0,+1.15%,0.0,4100.0,4100.0,3920.0
2030.0,CJ씨푸드1우,19700.0,350.0,-1.75%,500.0,20500.0,20500.0,19440.0
2031.0,ARIRANG 코스닥150선물인버스,5585.0,115.0,-2.02%,0.0,5625.0,5635.0,5545.0
2032.0,TIGER 방송통신,6975.0,50.0,+0.72%,0.0,6930.0,6975.0,6930.0
2033.0,서울식품우,1755.0,19.0,+1.09%,100.0,1736.0,1765.0,1736.0
2034.0,MASTER 스마트커머스액티브,7065.0,10.0,+0.14%,0.0,7045.0,7095.0,7025.0
2035.0,KBSTAR Fn창업투자회사,5760.0,85.0,+1.50%,0.0,5675.0,5760.0,5675.0
2036.0,KOSEF 200선물인버스,5975.0,70.0,-1.16%,0.0,5970.0,5990.0,5960.0
2037.0,KOSEF 코스닥150선물인버스,6460.0,155.0,-2.34%,0.0,6495.0,6535.0,6435.0
2038.0,QV 인버스 레버리지 S&P500 ETN,1865.0,75.0,-3.87%,0.0,1905.0,1905.0,1845.0
2039.0,ARIRANG K리츠Fn,6775.0,20.0,+0.30%,0.0,6840.0,6840.0,6755.0
2040.0,HANARO 코스닥150선물레버리지,12415.0,590.0,+4.99%,0.0,12245.0,12485.0,12095.0
2041.0,ARIRANG 코스닥150,14810.0,330.0,+2.28%,0.0,14730.0,14850.0,14640.0
2042.0,TIGER 200에너지화학레버리지,9075.0,35.0,+0.39%,0.0,9155.0,9155.0,8945.0
2043.0,TIGER 200 생활소비재,7785.0,5.0,-0.06%,0.0,7830.0,7830.0,7750.0
2044.0,흥국화재우,4635.0,70.0,-1.49%,5000.0,4625.0,4705.0,4625.0
2045.0,진흥기업우B,4075.0,35.0,-0.85%,500.0,4110.0,4110.0,3980.0
2046.0,KBSTAR 국채선물10년,49790.0,135.0,+0.27%,0.0,49765.0,49790.0,49765.0
2047.0,성문전자우,5780.0,140.0,+2.48%,500.0,5760.0,5840.0,5760.0
2048.0,KBSTAR Fn플랫폼테마,6875.0,255.0,+3.85%,0.0,6675.0,6880.0,6675.0
2049.0,ACE 인버스,5715.0,85.0,-1.47%,0.0,5780.0,5780.0,5705.0
2050.0,KBSTAR 글로벌원자력iSelect,11420.0,120.0,-1.04%,0.0,11560.0,11560.0,11420.0
2051.0,TIGER 코스닥150IT,15485.0,415.0,+2.75%,0.0,15560.0,15560.0,15280.0
2052.0,TIGER 금속선물(H),5655.0,25.0,+0.44%,0.0,5645.0,5670.0,5645.0
2053.0,유유제약2우B,10320.0,320.0,+3.20%,1000.0,10000.0,10400.0,9860.0
2054.0,ARIRANG 글로벌희토류전략자원기업MV,7440.0,30.0,-0.40%,0.0,7450.0,7455.0,7415.0
2055.0,KBSTAR 200금융,7960.0,30.0,-0.38%,0.0,7990.0,8000.0,7925.0
2056.0,진흥기업2우B,11020.0,0.0,0.00%,500.0,11000.0,11080.0,11000.0
2057.0,ARIRANG 국채선물10년,50610.0,240.0,+0.48%,0.0,50600.0,50625.0,50600.0
2058.0,동양우,5220.0,50.0,-0.95%,500.0,5400.0,5400.0,5110.0
2059.0,KBSTAR 차이나H선물인버스(H),12865.0,230.0,-1.76%,0.0,12900.0,13070.0,12780.0
2060.0,KOSEF 미국ETF산업STOXX,10660.0,65.0,+0.61%,0.0,10705.0,10770.0,10660.0
2061.0,TRUE 레버리지 HSCEI ETN(H),3190.0,105.0,+3.40%,0.0,3115.0,3190.0,3115.0
2062.0,ARIRANG 글로벌인공지능산업MV,10580.0,150.0,+1.44%,0.0,10550.0,10610.0,10550.0
2063.0,KBSTAR 국채선물5년추종,47795.0,45.0,-0.09%,0.0,47825.0,47825.0,47795.0
2064.0,동양2우B,10160.0,110.0,-1.07%,500.0,10120.0,10220.0,10120.0
2065.0,KBSTAR 국채선물10년인버스,55850.0,225.0,-0.40%,0.0,56075.0,56075.0,55755.0
2066.0,KBSTAR 미국장기국채선물인버스2X(합성 H),10000.0,235.0,-2.30%,0.0,10120.0,10120.0,10000.0
2067.0,KBSTAR 200경기소비재,9220.0,75.0,-0.81%,0.0,9270.0,9270.0,9220.0
2068.0,ACE 미국스팩&IPO INDXX,5740.0,20.0,+0.35%,0.0,5735.0,5740.0,5735.0
2069.0,KODEX 골드선물인버스(H),7100.0,70.0,-0.98%,0.0,7140.0,7140.0,7100.0
2070.0,삼성 레버리지 HSCEI ETN(H),2790.0,105.0,+3.91%,0.0,2695.0,2790.0,2685.0
2071.0,ARIRANG 중형주저변동50,10825.0,0.0,0.00%,0.0,10920.0,10920.0,10775.0
2072.0,KBSTAR 팔라듐선물인버스(H),5320.0,95.0,-1.75%,0.0,5335.0,5340.0,5250.0
2073.0,ARIRANG KRX300헬스케어,8120.0,150.0,+1.88%,0.0,8100.0,8140.0,8010.0
2074.0,ACE 코스닥(합성),12485.0,0.0,0.00%,0.0,0.0,0.0,0.0
2075.0,신한 인버스 브렌트원유 선물 ETN(H),2390.0,50.0,+2.14%,0.0,2400.0,2400.0,2380.0
2076.0,TIGER KRX BBIG K-뉴딜레버리지,2605.0,120.0,+4.83%,0.0,2510.0,2620.0,2510.0
2077.0,ARIRANG TDF2060액티브,11115.0,90.0,+0.82%,0.0,11085.0,11180.0,11085.0
2078.0,ARIRANG TDF2040액티브,10480.0,25.0,+0.24%,0.0,10495.0,10495.0,10480.0
2079.0,KBSTAR 200건설,13530.0,310.0,+2.34%,0.0,13365.0,13530.0,13175.0
2080.0,ARIRANG TDF2030액티브,10490.0,25.0,+0.24%,0.0,10460.0,10490.0,10460.0
2081.0,KBSTAR 미국장기국채선물인버스(H),10355.0,245.0,-2.31%,0.0,10470.0,10470.0,10355.0
2082.0,KBSTAR 모멘텀로우볼,13640.0,120.0,+0.89%,0.0,13625.0,13640.0,13625.0
2083.0,KBSTAR 모멘텀밸류,13615.0,90.0,+0.67%,0.0,13575.0,13615.0,13565.0
2084.0,ARIRANG ESG우수기업,8015.0,5.0,+0.06%,0.0,8090.0,8090.0,7985.0
2085.0,KB 레버리지 KRX BBIG K-뉴딜 ETN,1950.0,115.0,+6.27%,0.0,1875.0,1950.0,1875.0
2086.0,ARIRANG TDF2050액티브,10835.0,0.0,0.00%,0.0,10835.0,10835.0,10775.0
2087.0,ARIRANG 미국대체투자Top10MV,12505.0,70.0,+0.56%,0.0,12495.0,12505.0,12485.0
2088.0,KBSTAR 200생활소비재,5880.0,40.0,-0.68%,0.0,5870.0,5900.0,5870.0
2089.0,KBSTAR 200커뮤니케이션서비스,10650.0,125.0,+1.19%,0.0,10560.0,10750.0,10560.0
2090.0,KBSTAR 200산업재,11910.0,20.0,+0.17%,0.0,11870.0,11910.0,11810.0
2091.0,ARIRANG 코스피중형주,10210.0,0.0,0.00%,0.0,0.0,0.0,0.0
